,Cat,Subcat,url_x,page,brand,display_name,expiration_days,image,object_id,product_info,sku_id,units_in_cart,units_in_stock,url_y,weight,currency,discount_percentage,is_club_price,is_promo_price,measure_unit,price,price_per_unit,strikethrough_price,id,promotions,average_weight,weight_in_grams
56,Charcutería y quesos,"Jamón cocido, lacón, fiambres y mortadela",https://www.dia.es/charcuteria-y-quesos/jamon-cocido-lacon-fiambres-y-mortadela/c/L2001,3,Elpozo,Pechuga de pavo Elpozo 380 g,0,/product_images/100807/100807_ISO_0_ES.jpg,100807,Sin gluten,100807,0,32,/charcuteria-y-quesos/jamon-cocido-lacon-fiambres-y-mortadela/p/100807,0,EUR,0,False,False,KILO,3.0,7.89,3.0,0,,,
57,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Jamón serrano reserva Nuestra Alacena bandeja 200 g,0,/product_images/274051/274051_ISO_0_ES.jpg,274051,Sin gluten | Sin lactosa,274051,0,160,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274051,0,EUR,0,False,False,KILO,3.59,17.95,3.59,1,,,
58,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Mini taquitos de jamón Nuestra Alacena bandeja 2 x 75 g,0,/product_images/274059/274059_ISO_0_ES.jpg,274059,Sin gluten | Sin lactosa,274059,0,182,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274059,0,EUR,0,False,False,KILO,2.29,15.27,2.29,1,,,
59,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Paleta curada reserva Nuestra Alacena bandeja 200 g,0,/product_images/274056/274056_ISO_0_ES.jpg,274056,Sin gluten | Sin lactosa,274056,0,86,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274056,0,EUR,0,False,False,KILO,3.59,17.95,3.59,1,,,
60,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Paleta de cebo ibérica 50% Nuestra Alacena bandeja 100 g,0,/product_images/274058/274058_ISO_0_ES.jpg,274058,,274058,0,41,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274058,0,EUR,0,False,False,KILO,4.99,49.9,4.99,1,,,
61,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Jamón serrano reserva medias lonchas Nuestra Alacena bandeja 100 g,0,/product_images/274052/274052_ISO_0_ES.jpg,274052,Sin gluten | Sin lactosa,274052,0,68,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274052,0,EUR,0,False,False,KILO,1.79,17.9,1.79,1,,,
62,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Jamón de cebo ibérico 50% Nuestra Alacena bandeja 90 g,0,/product_images/274057/274057_ISO_0_ES.jpg,274057,,274057,0,21,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274057,0,EUR,0,False,False,KILO,4.89,54.33,4.89,1,,,
63,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Paleta curada reserva 50 % duroc Nuestra Alacena bandeja 110 g,0,/product_images/274055/274055_ISO_0_ES.jpg,274055,Sin gluten | Sin lactosa,274055,0,45,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274055,0,EUR,0,False,False,KILO,2.59,23.55,2.59,1,,,
64,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Jamón serrano reserva Nuestra Alacena bandeja 120 g,0,/product_images/274053/274053_ISO_0_ES.jpg,274053,,274053,0,72,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274053,0,EUR,0,False,False,KILO,2.69,22.42,2.69,1,,,
65,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Elpozo,Jamón curado Elpozo bandeja 2 x 90 g,0,/product_images/265993/265993_ISO_0_ES.jpg,265993,Sin gluten,265993,0,51,/charcuteria-y-quesos/jamon-curado-y-paleta/p/265993,0,EUR,0,False,False,KILO,3.0,16.67,3.0,1,,,
66,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Navidul,Jamón curado Navidul sobre 50 g,0,/product_images/118111/118111_ISO_0_ES.jpg,118111,Sin gluten,118111,0,82,/charcuteria-y-quesos/jamon-curado-y-paleta/p/118111,0,EUR,0,False,False,KILO,1.1,22.0,1.1,1,,,
67,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Elpozo,Jamón curado Elpozo sobre 115 g,0,/product_images/262594/262594_ISO_0_ES.jpg,262594,Sin gluten,262594,0,25,/charcuteria-y-quesos/jamon-curado-y-paleta/p/262594,0,EUR,0,False,False,KILO,2.0,17.39,2.0,1,,,
68,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Pizcas de jamón de cebo ibérico 50 % Nuestra Alacena bandeja 60 g,0,/product_images/274060/274060_ISO_0_ES.jpg,274060,Sin gluten | Sin lactosa,274060,0,69,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274060,0,EUR,0,False,False,KILO,1.99,33.17,1.99,1,,,
69,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Navidul,Jamón serrano en taquitos Navidul bandeja 100 g,0,/product_images/86666/86666_ISO_0_ES.jpg,86666,Sin gluten,86666,0,106,/charcuteria-y-quesos/jamon-curado-y-paleta/p/86666,0,EUR,0,False,False,KILO,2.0,20.0,2.0,1,"[{'description': '2ª ud 50% dto. taquitos jamón navidul 100 g', 'only_club_dia': True, 'short_description': 'TAQUITOS JAMÓN NAVID'}]",,
70,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Pétalos de jamón serrano gran reserva 50% duroc Nuestra Alacena sobre 80 g,0,/product_images/293068/293068_ISO_0_ES.jpg,293068,,293068,0,89,/charcuteria-y-quesos/jamon-curado-y-paleta/p/293068,0,EUR,0,False,False,KILO,2.59,32.38,2.59,1,,,
71,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Nuestra Alacena,Jamón curado en taco Nuestra Alacena bolsa 300 g,0,/product_images/274061/274061_ISO_0_ES.jpg,274061,,274061,0,48,/charcuteria-y-quesos/jamon-curado-y-paleta/p/274061,0,EUR,0,False,False,KILO,5.49,18.3,5.49,1,,,
72,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Navidul,Jamón curado bajo en sal Navidul sobre 50 g,0,/product_images/220189/220189_ISO_0_ES.jpg,220189,Sin gluten,220189,0,86,/charcuteria-y-quesos/jamon-curado-y-paleta/p/220189,0,EUR,0,False,False,KILO,1.1,22.0,1.1,1,,,
73,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Elpozo,Paleta de cebo ibérica 50% Elpozo sobre 70 g,0,/product_images/296789/296789_ISO_0_ES.jpg,296789,,296789,0,27,/charcuteria-y-quesos/jamon-curado-y-paleta/p/296789,0,EUR,0,False,False,KILO,3.49,49.86,3.49,1,,,
74,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Elpozo,Jamón de cebo ibérico 50% Elpozo sobre 60 g,0,/product_images/215928/215928_ISO_0_ES.jpg,215928,,215928,0,48,/charcuteria-y-quesos/jamon-curado-y-paleta/p/215928,0,EUR,0,False,False,KILO,3.49,58.17,3.49,1,,,
75,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Boadas,Jamón serrano gran reserva 50% duroc Boadas sobre 100 g,0,/product_images/296516/296516_ISO_0_ES.jpg,296516,,296516,0,32,/charcuteria-y-quesos/jamon-curado-y-paleta/p/296516,0,EUR,0,False,False,KILO,3.79,37.9,3.79,1,,,
76,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Sánchez Alcaraz,Paleta de cebo ibérica semideshuesada 50% raza ibérica Sánchez Alcaraz 4.7 Kg,0,/product_images/228261/228261_ISO_0_ES.jpg,228261,,228261,0,0,/charcuteria-y-quesos/jamon-curado-y-paleta/p/228261,0,EUR,0,False,False,KILO,59.0,12.55,59.0,1,,,
77,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Manuel de Montejo,Jamón de cebo ibérico 50% Manuel de Montejo 8 Kg,0,/product_images/265028/265028_ISO_0_ES.jpg,265028,,265028,0,3,/charcuteria-y-quesos/jamon-curado-y-paleta/p/265028,0,EUR,0,False,False,KILO,129.0,16.13,129.0,1,,,
78,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,,Jamón gran reserva 8 Kg,0,/product_images/226880/226880_ISO_0_ES.jpg,226880,,226880,0,14,/charcuteria-y-quesos/jamon-curado-y-paleta/p/226880,0,EUR,0,False,False,KILO,85.0,10.63,85.0,1,,,
79,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Legado Ibérico,Jamón de cebo ibérico 50% raza ibérica Legado Ibérico 8 Kg,0,/product_images/191006/191006_ISO_0_ES.jpg,191006,,191006,0,0,/charcuteria-y-quesos/jamon-curado-y-paleta/p/191006,0,EUR,0,False,False,KILO,129.0,16.13,129.0,1,,,
80,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Volatin,Jamón bodega Volatin 6.5 Kg,0,/product_images/188085/188085_ISO_0_ES.jpg,188085,,188085,0,38,/charcuteria-y-quesos/jamon-curado-y-paleta/p/188085,0,EUR,0,False,False,KILO,55.0,8.46,55.0,1,,,
81,Charcutería y quesos,Jamón curado y paleta,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/c/L2004,2,Navidul,Jamón reserva cuatro estaciones Navidul 7 Kg,0,/product_images/129524/129524_ISO_0_ES.jpg,129524,,129524,0,20,/charcuteria-y-quesos/jamon-curado-y-paleta/p/129524,0,EUR,0,False,False,KILO,79.9,11.41,79.9,1,,,
82,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Fuet extra Nuestra Alacena bolsa 2 x 170 g,0,/product_images/274138/274138_ISO_0_ES.jpg,274138,Sin gluten,274138,0,109,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274138,0,EUR,0,False,False,KILO,3.59,10.56,3.59,2,,,
83,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Chorizo extra dulce Nuestra Alacena bolsa 270 g,0,/product_images/273976/273976_ISO_0_ES.jpg,273976,Sin gluten | Sin lactosa,273976,0,135,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273976,0,EUR,0,False,False,KILO,2.4,8.89,2.4,2,,,
84,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Chorizo extra Nuestra Alacena bandeja 2 x 100 g,0,/product_images/273988/273988_ISO_0_ES.jpg,273988,Sin gluten,273988,0,122,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273988,0,EUR,0,False,False,KILO,1.99,9.95,1.99,2,,,
85,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Salchichón extra Nuestra Alacena bandeja 2 x 100 g,0,/product_images/274140/274140_ISO_0_ES.jpg,274140,Sin gluten,274140,0,114,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274140,0,EUR,0,False,False,KILO,1.89,9.45,1.89,2,,,
86,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Chorizo extra picante Nuestra Alacena bolsa 270 g,0,/product_images/273977/273977_ISO_0_ES.jpg,273977,Sin gluten | Sin lactosa,273977,0,90,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273977,0,EUR,0,False,False,KILO,2.4,8.89,2.4,2,,,
87,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Lomo embuchado Nuestra Alacena bandeja 2 x 70 g,0,/product_images/274063/274063_ISO_0_ES.jpg,274063,,274063,0,280,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274063,0,EUR,25,True,True,KILO,2.02,14.41,2.69,2,,,
88,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Casa Tarradellas,Espetec extra Casa Tarradellas bolsa 180 g,0,/product_images/37114/37114_ISO_0_ES.jpg,37114,Sin gluten,37114,0,165,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/37114,0,EUR,0,False,False,KILO,2.49,13.83,2.49,2,,,
89,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Espetec extra Nuestra Alacena bolsa 170 g,0,/product_images/274137/274137_ISO_0_ES.jpg,274137,,274137,0,111,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274137,0,EUR,0,False,False,KILO,2.19,12.88,2.19,2,,,
90,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Salami extra Nuestra Alacena bandeja 200 g,0,/product_images/274141/274141_ISO_0_ES.jpg,274141,Sin gluten,274141,0,103,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274141,0,EUR,0,False,False,KILO,1.75,8.75,1.75,2,,,
91,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Chorizo de pamplona extra Nuestra Alacena bandeja 2 x 112.5 g,0,/product_images/273982/273982_ISO_0_ES.jpg,273982,Sin gluten,273982,0,69,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273982,0,EUR,0,False,False,KILO,2.06,9.16,2.06,2,,,
92,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Chorizo y salchichón extra Nuestra Alacena bandeja 2 x 100 g,0,/product_images/273991/273991_ISO_0_ES.jpg,273991,Sin gluten,273991,0,171,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273991,0,EUR,25,True,True,KILO,1.79,8.96,2.39,2,,,
93,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Longaniza payés extra Nuestra Alacena bandeja 2 x 62 g,0,/product_images/274188/274188_ISO_0_ES.jpg,274188,Sin gluten | Sin lactosa,274188,0,27,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274188,0,EUR,0,False,False,KILO,2.19,17.66,2.19,2,,,
94,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Revilla,Chorizo Revilla sobre 65 g,0,/product_images/15976/15976_ISO_0_ES.jpg,15976,Sin gluten,15976,0,65,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/15976,0,EUR,0,False,False,KILO,1.0,15.38,1.0,2,,,
95,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Salchichón ibérico extra Nuestra Alacena bandeja 2 x 60 g,0,/product_images/274186/274186_ISO_0_ES.jpg,274186,Sin gluten,274186,0,49,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274186,0,EUR,0,False,False,KILO,1.99,16.58,1.99,2,,,
96,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Chorizo ibérico extra Nuestra Alacena bandeja 2 x 60 g,0,/product_images/273996/273996_ISO_0_ES.jpg,273996,Sin gluten,273996,0,58,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273996,0,EUR,0,False,False,KILO,1.99,16.58,1.99,2,,,
97,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Campofrío,Mini fuet Campofrío bolsa 50 g,0,/product_images/148112/148112_ISO_0_ES.jpg,148112,Sin gluten,148112,0,77,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/148112,0,EUR,0,False,False,KILO,1.49,29.8,1.49,2,,,
98,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Elpozo,Longaniza imperial Elpozo bolsa 250 g,0,/product_images/27468/27468_ISO_0_ES.jpg,27468,Sin gluten,27468,0,47,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/27468,0,EUR,0,False,False,KILO,2.95,11.8,2.95,2,,,
99,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Elpozo,Salchichón nobleza Elpozo bandeja 65 g,0,/product_images/176887/176887_ISO_0_ES.jpg,176887,Sin gluten,176887,0,48,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/176887,0,EUR,0,False,False,KILO,1.0,15.38,1.0,2,,,
100,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Navidul,Caña de lomo Navidul sobre 40 g,0,/product_images/134228/134228_ISO_0_ES.jpg,134228,Sin gluten,134228,0,77,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/134228,0,EUR,0,False,False,KILO,1.1,27.5,1.1,2,,,
101,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Chorizo de león picante Nuestra Alacena bandeja 100 g,0,/product_images/273985/273985_ISO_0_ES.jpg,273985,,273985,0,37,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273985,0,EUR,0,False,False,KILO,1.99,19.9,1.99,2,,,
102,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Palacios,Chorizo dulce Palacios bolsa 250 g,0,/product_images/51728/51728_ISO_0_ES.jpg,51728,Sin gluten,51728,0,30,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/51728,0,EUR,0,False,False,KILO,3.79,15.16,3.79,2,,,
103,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Elpozo,Longaniza con pavo Elpozo bolsa 230 g,0,/product_images/42200/42200_ISO_0_ES.jpg,42200,,42200,0,30,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/42200,0,EUR,0,False,False,KILO,2.95,12.83,2.95,2,,,
104,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Exentis,Salchichón de Vic Exentis sobre 80 g,0,/product_images/296643/296643_ISO_0_ES.jpg,296643,Sin gluten,296643,0,8,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/296643,0,EUR,0,False,False,KILO,2.25,28.13,2.25,2,,,
105,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Boadas,Pétalos de salchichón extra 50% Duroc Boadas sobre 80 g,0,/product_images/296496/296496_ISO_0_ES.jpg,296496,,296496,0,15,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/296496,0,EUR,0,False,False,KILO,2.09,26.13,2.09,2,,,
106,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Boadas,Pétalos de lomo embuchado 50% duroc Boadas sobre 80 g,0,/product_images/296492/296492_ISO_0_ES.jpg,296492,,296492,0,34,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/296492,0,EUR,0,False,False,KILO,2.35,29.38,2.35,2,,,
107,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Boadas,Pétalos de chorizo extra 50% duroc Boadas sobre 80 g,0,/product_images/296491/296491_ISO_0_ES.jpg,296491,,296491,0,23,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/296491,0,EUR,0,False,False,KILO,2.09,26.13,2.09,2,,,
108,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,España e hijos,Lomo embuchado ya cortado España e hijos sobre 200 g,0,/product_images/293718/293718_ISO_0_ES.jpg,293718,,293718,0,22,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/293718,0,EUR,0,False,False,KILO,3.75,18.75,3.75,2,,,
109,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,España e hijos,Salchichón extra ya cortado España e hijos sobre 200 g,0,/product_images/293717/293717_ISO_0_ES.jpg,293717,Sin gluten,293717,0,28,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/293717,0,EUR,0,False,False,KILO,2.59,12.95,2.59,2,,,
110,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,España e hijos,Chorizo extra ya cortado España e hijos sobre 200 g,0,/product_images/293714/293714_ISO_0_ES.jpg,293714,Sin gluten,293714,0,36,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/293714,0,EUR,0,False,False,KILO,2.59,12.95,2.59,2,,,
111,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Boadas,Chorizo a la pimienta Boadas sobre 100 g,0,/product_images/290686/290686_ISO_0_ES.jpg,290686,Sin gluten,290686,0,12,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/290686,0,EUR,0,False,False,KILO,1.99,19.9,1.99,2,,,
112,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Sola,Salchichón a la pimienta Sola bandeja 100 g,0,/product_images/276169/276169_ISO_0_ES.jpg,276169,,276169,0,29,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/276169,0,EUR,0,False,False,KILO,1.85,18.5,1.85,2,,,
113,Charcutería y quesos,"Lomo, chorizo, fuet, salchichón",https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/c/L2005,3,Nuestra Alacena,Salchichón ibérico Nuestra Alacena bolsa 90 g,0,/product_images/274187/274187_ISO_0_ES.jpg,274187,Sin gluten | Sin lactosa,274187,0,35,/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274187,0,EUR,0,False,False,KILO,2.39,26.56,2.39,2,,,
